"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"48.2","2020-09-16"," 11:13:00 AM","2020-09-16"," 11:14:00 AM","PE","22100","Buy","225","101.65","117.39","","3541.61"
"48.3","2020-09-16"," 1:46:00 PM","2020-09-16"," 1:47:00 PM","CE","22700","Buy","225","116.36","106.95","","-2117.62"
"48.4","2020-09-16"," 11:16:00 AM","2020-09-16"," 11:17:00 AM","PE","22000","Buy","225","96.20","88.41","","-1753.27"
"48.5","2020-09-16"," 11:26:00 AM","2020-09-16"," 11:30:00 AM","PE","22100","Buy","225","122.71","112.79","","-2231.49"
"48.6","2020-09-16"," 2:15:00 PM","2020-09-16"," 2:16:00 PM","CE","22800","Buy","225","93.95","112.34","","4139.29"
"49","2020-09-17"," 9:30:00 AM","2020-09-17"," 3:10:00 PM","","","","","","","19.83","-81.60"
"49.1","2020-09-17"," 9:32:00 AM","2020-09-17"," 9:33:00 AM","CE","22400","Buy","225","94.20","89.56","","-1044.42"
"49.2","2020-09-17"," 9:46:00 AM","2020-09-17"," 9:47:00 AM","CE","22400","Buy","225","96.85","110.99","","3182.87"
"49.3","2020-09-17"," 9:50:00 AM","2020-09-17"," 9:51:00 AM","CE","22400","Buy","225","121.81","111.94","","-2220.05"
"50","2020-09-18"," 9:30:00 AM","2020-09-18"," 3:10:00 PM","","","","","","","19.69","-4863.45"
"50.1","2020-09-18"," 9:46:00 AM","2020-09-18"," 9:56:00 AM","CE","23200","Buy","225","103.85","97.45","","-1440.15"
"50.2","2020-09-18"," 9:32:00 AM","2020-09-18"," 9:35:00 AM","PE","21600","Buy","225","101.95","93.70","","-1855.76"
"50.3","2020-09-18"," 10:42:00 AM","2020-09-18"," 10:52:00 AM","PE","21600","Buy","225","103.50","103.10","","-90.74"
"50.4","2020-09-18"," 10:04:00 AM","2020-09-18"," 10:09:00 AM","CE","23200","Buy","225","108.80","100.00","","-1980.99"
"50.5","2020-09-18"," 11:09:00 AM","2020-09-18"," 11:14:00 AM","PE","21600","Buy","225","108.05","110.29","","504.19"
"51","2020-09-21"," 9:30:00 AM","2020-09-21"," 3:10:00 PM","","","","","","","20.30","58.45"
"51.1","2020-09-21"," 10:24:00 AM","2020-09-21"," 10:26:00 AM","CE","22600","Buy","225","108.50","124.69","","3641.26"
"51.2","2020-09-21"," 9:39:00 AM","2020-09-21"," 9:44:00 AM","PE","21300","Buy","225","106.35","114.74","","1887.63"
"51.3","2020-09-21"," 10:11:00 AM","2020-09-21"," 10:15:00 AM","PE","21200","Buy","225","107.85","99.15","","-1958.29"
"51.4","2020-09-21"," 1:05:00 PM","2020-09-21"," 1:10:00 PM","PE","21200","Buy","225","108.75","101.95","","-1531.20"
"51.5","2020-09-21"," 10:35:00 AM","2020-09-21"," 10:38:00 AM","CE","22700","Buy","225","108.60","99.80","","-1980.95"
"52","2020-09-22"," 9:30:00 AM","2020-09-22"," 3:10:00 PM","","","","","","","22.70","7348.13"
"52.1","2020-09-22"," 10:00:00 AM","2020-09-22"," 10:04:00 AM","CE","21900","Buy","225","99.05","102.05","","674.88"
"52.2","2020-09-22"," 9:32:00 AM","2020-09-22"," 9:35:00 AM","PE","20600","Buy","225","109.25","120.39","","2505.41"
"52.3","2020-09-22"," 10:07:00 AM","2020-09-22"," 10:09:00 AM","CE","21900","Buy","225","117.01","135.53","","4167.84"
"53","2020-09-23"," 9:30:00 AM","2020-09-23"," 3:10:00 PM","","","","","","","20.42","7089.18"
"53.1","2020-09-23"," 9:32:00 AM","2020-09-23"," 9:33:00 AM","PE","21000","Buy","225","118.21","116.64","","-352.67"
"53.2","2020-09-23"," 9:50:00 AM","2020-09-23"," 9:51:00 AM","PE","20900","Buy","225","99.25","96.20","","-685.74"
"53.3","2020-09-23"," 1:42:00 PM","2020-09-23"," 1:43:00 PM","PE","20900","Buy","225","109.30","145.43","","8127.59"
"54","2020-09-24"," 9:30:00 AM","2020-09-24"," 11:51:00 AM","","","","","","","22.13","-8097.07"
"54.1","2020-09-24"," 9:35:00 AM","2020-09-24"," 9:36:00 AM","CE","20900","Buy","225","114.66","109.40","","-1183.96"
"54.2","2020-09-24"," 9:32:00 AM","2020-09-24"," 9:34:00 AM","PE","20800","Buy","225","94.95","90.25","","-1055.84"
"54.3","2020-09-24"," 10:29:00 AM","2020-09-24"," 10:30:00 AM","PE","20800","Buy","225","94.05","90.45","","-808.26"
"54.4","2020-09-24"," 9:37:00 AM","2020-09-24"," 9:39:00 AM","CE","20900","Buy","225","120.71","111.94","","-1972.42"
"54.5","2020-09-24"," 9:51:00 AM","2020-09-24"," 9:52:00 AM","CE","20900","Buy","225","124.96","114.84","","-2276.98"
"54.6","2020-09-24"," 11:50:00 AM","2020-09-24"," 11:51:00 AM","PE","20800","Buy","225","105.65","102.10","","-799.62"
"55","2020-09-25"," 9:30:00 AM","2020-09-25"," 3:10:00 PM","","","","","","","22.45","3200.87"
"55.1","2020-09-25"," 12:21:00 PM","2020-09-25"," 12:24:00 PM","CE","21500","Buy","225","102.05","122.79","","4665.95"
"55.2","2020-09-25"," 12:28:00 PM","2020-09-25"," 12:32:00 PM","CE","21600","Buy","225","111.31","113.29","","447.23"
"55.3","2020-09-25"," 12:45:00 PM","2020-09-25"," 12:47:00 PM","CE","21700","Buy","225","103.45","94.95","","-1912.32"
"56","2020-09-28"," 9:30:00 AM","2020-09-28"," 3:10:00 PM","","","","","","","20.93","12008.12"
"56.1","2020-09-28"," 9:32:00 AM","2020-09-28"," 9:36:00 AM","CE","21800","Buy","225","100.60","148.43","","10760.73"
"56.2","2020-09-28"," 9:39:00 AM","2020-09-28"," 9:42:00 AM","CE","22000","Buy","225","104.05","117.64","","3057.56"
"56.3","2020-09-28"," 10:53:00 AM","2020-09-28"," 10:54:00 AM","CE","22100","Buy","225","99.25","91.20","","-1810.18"
"57","2020-09-29"," 9:30:00 AM","2020-09-29"," 3:10:00 PM","","","","","","","19.32","-1095.05"
"57.1","2020-09-29"," 9:31:00 AM","2020-09-29"," 9:32:00 AM","PE","21200","Buy","225","113.01","104.85","","-1835.76"
"57.2","2020-09-29"," 9:33:00 AM","2020-09-29"," 9:36:00 AM","PE","21100","Buy","225","101.70","108.45","","1517.61"
"57.3","2020-09-29"," 9:37:00 AM","2020-09-29"," 9:39:00 AM","PE","21000","Buy","225","104.60","101.15","","-776.90"
"58","2020-09-30"," 9:30:00 AM","2020-09-30"," 3:10:00 PM","","","","","","","20.00","13133.05"
"58.1","2020-09-30"," 9:40:00 AM","2020-09-30"," 9:42:00 AM","CE","21400","Buy","225","109.75","101.85","","-1778.80"
"58.2","2020-09-30"," 9:58:00 AM","2020-09-30"," 10:03:00 AM","PE","21000","Buy","225","121.81","118.94","","-645.83"
"58.3","2020-09-30"," 10:30:00 AM","2020-09-30"," 10:31:00 AM","CE","21400","Buy","225","111.01","188.96","","17538.75"
"58.4","2020-09-30"," 10:41:00 AM","2020-09-30"," 10:42:00 AM","CE","21600","Buy","225","109.10","100.30","","-1981.06"
"59","2020-10-01"," 9:30:00 AM","2020-10-01"," 3:10:00 PM","","","","","","","18.79","-2561.07"
"59.1","2020-10-01"," 10:05:00 AM","2020-10-01"," 10:06:00 AM","CE","21900","Buy","225","123.56","119.54","","-904.85"
"59.2","2020-10-01"," 10:08:00 AM","2020-10-01"," 10:10:00 AM","CE","21900","Buy","225","128.86","128.44","","-96.45"
"59.3","2020-10-01"," 10:11:00 AM","2020-10-01"," 10:12:00 AM","CE","22000","Buy","225","85.79","78.86","","-1559.77"
"60","2020-10-05"," 9:30:00 AM","2020-10-05"," 3:10:00 PM","","","","","","","19.68","-4920.62"
"60.1","2020-10-05"," 9:33:00 AM","2020-10-05"," 9:42:00 AM","CE","23500","Buy","225","103.65","104.25","","134.11"
"60.2","2020-10-05"," 11:41:00 AM","2020-10-05"," 11:43:00 AM","PE","21800","Buy","225","107.35","99.65","","-1733.29"
"60.3","2020-10-05"," 11:52:00 AM","2020-10-05"," 11:53:00 AM","PE","21800","Buy","225","108.95","100.15","","-1981.02"
"60.4","2020-10-05"," 1:00:00 PM","2020-10-05"," 1:03:00 PM","PE","21800","Buy","225","110.41","104.45","","-1340.42"
"61","2020-10-06"," 9:30:00 AM","2020-10-06"," 3:10:00 PM","","","","","","","19.73","-5045.80"
"61.1","2020-10-06"," 2:36:00 PM","2020-10-06"," 2:37:00 PM","CE","23100","Buy","225","109.65","117.79","","1830.66"
"61.2","2020-10-06"," 9:39:00 AM","2020-10-06"," 9:43:00 AM","PE","22100","Buy","225","112.86","103.75","","-2049.37"
"61.3","2020-10-06"," 9:49:00 AM","2020-10-06"," 9:53:00 AM","PE","22100","Buy","225","111.36","102.35","","-2026.54"
"61.4","2020-10-06"," 2:40:00 PM","2020-10-06"," 2:42:00 PM","CE","23200","Buy","225","99.65","95.60","","-910.72"
"61.5","2020-10-06"," 2:49:00 PM","2020-10-06"," 2:51:00 PM","CE","23200","Buy","225","103.50","95.10","","-1889.84"
"62","2020-10-07"," 9:30:00 AM","2020-10-07"," 3:10:00 PM","","","","","","","19.91","25393.18"
"62.1","2020-10-07"," 9:38:00 AM","2020-10-07"," 9:42:00 AM","CE","22900","Buy","225","115.91","126.54","","2391.47"
"62.2","2020-10-07"," 9:53:00 AM","2020-10-07"," 9:55:00 AM","CE","23000","Buy","225","101.90","202.60","","22656.99"
"62.3","2020-10-07"," 9:56:00 AM","2020-10-07"," 9:58:00 AM","CE","23200","Buy","225","117.16","118.69","","344.72"
"63","2020-10-08"," 9:30:00 AM","2020-10-08"," 3:10:00 PM","","","","","","","20.25","2620.24"
"63.1","2020-10-08"," 9:37:00 AM","2020-10-08"," 9:42:00 AM","CE","23200","Buy","225","126.96","137.68","","2411.48"
"63.2","2020-10-08"," 9:31:00 AM","2020-10-08"," 9:33:00 AM","PE","23100","Buy","225","102.25","104.95","","606.69"
"63.3","2020-10-08"," 9:45:00 AM","2020-10-08"," 9:48:00 AM","CE","23300","Buy","225","102.95","104.60","","370.40"
"63.4","2020-10-08"," 10:31:00 AM","2020-10-08"," 10:33:00 AM","CE","23300","Buy","225","116.51","113.09","","-768.33"
"64","2020-10-09"," 9:30:00 AM","2020-10-09"," 3:10:00 PM","","","","","","","20.68","7838.08"
"64.1","2020-10-09"," 10:44:00 AM","2020-10-09"," 10:46:00 AM","CE","24200","Buy","225","111.21","132.18","","4720.12"
"64.2","2020-10-09"," 9:34:00 AM","2020-10-09"," 9:41:00 AM","PE","22200","Buy","225","102.85","109.55","","1506.10"
"64.3","2020-10-09"," 9:44:00 AM","2020-10-09"," 9:48:00 AM","PE","22200","Buy","225","117.71","109.20","","-1915.53"
"64.4","2020-10-09"," 11:03:00 AM","2020-10-09"," 11:05:00 AM","CE","24400","Buy","225","100.30","127.19","","6049.41"
"64.5","2020-10-09"," 11:06:00 AM","2020-10-09"," 11:07:00 AM","CE","24600","Buy","225","114.61","103.40","","-2522.02"
"65","2020-10-12"," 9:30:00 AM","2020-10-12"," 3:10:00 PM","","","","","","","21.63","1637.66"
"65.1","2020-10-12"," 9:34:00 AM","2020-10-12"," 9:38:00 AM","PE","23200","Buy","225","111.21","110.19","","-227.41"
"65.2","2020-10-12"," 10:03:00 AM","2020-10-12"," 10:05:00 AM","PE","23100","Buy","225","103.25","94.90","","-1878.54"
"65.3","2020-10-12"," 10:26:00 AM","2020-10-12"," 10:28:00 AM","PE","23100","Buy","225","103.40","120.04","","3743.61"
"66","2020-10-13"," 9:30:00 AM","2020-10-13"," 3:10:00 PM","","","","","","","21.39","-2569.62"
"66.1","2020-10-13"," 9:36:00 AM","2020-10-13"," 9:38:00 AM","CE","24200","Buy","225","116.06","113.64","","-543.34"
"66.2","2020-10-13"," 9:46:00 AM","2020-10-13"," 9:48:00 AM","CE","24300","Buy","225","102.50","101.20","","-292.92"
"66.3","2020-10-13"," 10:24:00 AM","2020-10-13"," 10:28:00 AM","CE","24300","Buy","225","107.70","100.00","","-1733.37"
"67","2020-10-14"," 9:30:00 AM","2020-10-14"," 3:10:00 PM","","","","","","","20.81","6548.45"
"67.1","2020-10-14"," 2:21:00 PM","2020-10-14"," 2:23:00 PM","CE","23800","Buy","225","102.00","145.73","","9838.38"
"67.2","2020-10-14"," 9:33:00 AM","2020-10-14"," 9:37:00 AM","PE","22900","Buy","225","123.36","113.39","","-2242.88"
"67.3","2020-10-14"," 2:28:00 PM","2020-10-14"," 2:29:00 PM","CE","24000","Buy","225","103.65","95.25","","-1889.88"
"67.4","2020-10-14"," 2:31:00 PM","2020-10-14"," 2:33:00 PM","CE","24000","Buy","225","102.20","105.95","","842.83"
"68","2020-10-15"," 9:30:00 AM","2020-10-15"," 1:51:00 PM","","","","","","","20.48","27523.52"
"68.1","2020-10-15"," 9:37:00 AM","2020-10-15"," 9:38:00 AM","CE","23800","Buy","225","90.70","121.34","","6894.89"
"68.2","2020-10-15"," 9:31:00 AM","2020-10-15"," 9:33:00 AM","PE","23600","Buy","225","92.90","86.36","","-1471.42"
"68.3","2020-10-15"," 1:46:00 PM","2020-10-15"," 1:48:00 PM","PE","23600","Buy","225","95.10","136.38","","9288.96"
"68.4","2020-10-15"," 9:39:00 AM","2020-10-15"," 9:40:00 AM","CE","23800","Buy","225","130.92","149.33","","4142.22"
"68.5","2020-10-15"," 9:41:00 AM","2020-10-15"," 9:42:00 AM","CE","23900","Buy","225","117.41","111.89","","-1240.80"
"68.6","2020-10-15"," 1:49:00 PM","2020-10-15"," 1:51:00 PM","PE","23600","Buy","225","135.02","179.06","","9909.66"
"69","2020-10-16"," 9:30:00 AM","2020-10-16"," 12:34:00 PM","","","","","","","21.60","-627.28"
"69.1","2020-10-16"," 9:31:00 AM","2020-10-16"," 9:35:00 AM","CE","24300","Buy","225","109.95","115.04","","1144.69"
"69.2","2020-10-16"," 9:50:00 AM","2020-10-16"," 9:52:00 AM","PE","22100","Buy","225","108.00","110.24","","504.20"
"69.3","2020-10-16"," 12:03:00 PM","2020-10-16"," 12:07:00 PM","CE","24400","Buy","225","108.75","111.94","","717.67"
"69.4","2020-10-16"," 9:54:00 AM","2020-10-16"," 9:56:00 AM","PE","22000","Buy","225","104.55","99.10","","-1226.66"
"69.5","2020-10-16"," 10:01:00 AM","2020-10-16"," 10:02:00 AM","PE","22000","Buy","225","106.25","97.65","","-1935.44"
"69.6","2020-10-16"," 12:32:00 PM","2020-10-16"," 12:34:00 PM","CE","24500","Buy","225","101.80","102.55","","168.26"
"70","2020-10-19"," 9:30:00 AM","2020-10-19"," 3:10:00 PM","","","","","","","22.14","-136.70"
"70.1","2020-10-19"," 9:33:00 AM","2020-10-19"," 9:38:00 AM","CE","24600","Buy","225","119.36","109.70","","-2174.52"
"70.2","2020-10-19"," 9:41:00 AM","2020-10-19"," 9:45:00 AM","CE","24600","Buy","225","119.36","129.69","","2323.23"
"70.3","2020-10-19"," 9:51:00 AM","2020-10-19"," 9:53:00 AM","CE","24700","Buy","225","119.16","117.89","","-285.42"
"71","2020-10-20"," 9:30:00 AM","2020-10-20"," 3:10:00 PM","","","","","","","22.09","-7109.00"
"71.1","2020-10-20"," 9:32:00 AM","2020-10-20"," 9:37:00 AM","CE","24900","Buy","225","107.15","104.25","","-653.78"
"71.2","2020-10-20"," 9:57:00 AM","2020-10-20"," 9:59:00 AM","PE","23500","Buy","225","117.01","107.55","","-2129.01"
"71.3","2020-10-20"," 11:54:00 AM","2020-10-20"," 11:59:00 AM","CE","24900","Buy","225","119.31","109.65","","-2174.51"
"71.4","2020-10-20"," 10:01:00 AM","2020-10-20"," 10:03:00 AM","PE","23500","Buy","225","117.91","108.35","","-2151.70"
"72","2020-10-21"," 9:30:00 AM","2020-10-21"," 3:10:00 PM","","","","","","","22.18","-3551.39"
"72.1","2020-10-21"," 9:34:00 AM","2020-10-21"," 9:35:00 AM","CE","25100","Buy","225","118.66","109.05","","-2163.12"
"72.2","2020-10-21"," 9:51:00 AM","2020-10-21"," 9:58:00 AM","PE","24300","Buy","225","109.95","101.05","","-2003.74"
"72.3","2020-10-21"," 1:17:00 PM","2020-10-21"," 1:18:00 PM","PE","24300","Buy","225","111.36","107.35","","-902.10"
"72.4","2020-10-21"," 1:21:00 PM","2020-10-21"," 1:22:00 PM","PE","24200","Buy","225","101.90","108.65","","1517.56"
"73","2020-10-22"," 9:30:00 AM","2020-10-22"," 11:03:00 AM","","","","","","","23.23","-3202.01"
"73.1","2020-10-22"," 9:53:00 AM","2020-10-22"," 9:54:00 AM","CE","24700","Buy","225","126.11","118.89","","-1625.06"
"73.2","2020-10-22"," 9:31:00 AM","2020-10-22"," 9:34:00 AM","PE","24300","Buy","225","118.21","125.64","","1671.32"
"73.3","2020-10-22"," 9:35:00 AM","2020-10-22"," 9:36:00 AM","PE","24200","Buy","225","106.05","116.44","","2337.47"
"73.4","2020-10-22"," 9:37:00 AM","2020-10-22"," 9:38:00 AM","PE","24100","Buy","225","95.20","80.01","","-3417.21"
"73.5","2020-10-22"," 9:55:00 AM","2020-10-22"," 9:56:00 AM","CE","24800","Buy","225","93.50","91.90","","-358.36"
"73.6","2020-10-22"," 11:02:00 AM","2020-10-22"," 11:03:00 AM","CE","24800","Buy","225","99.20","91.15","","-1810.16"
"74","2020-10-23"," 9:30:00 AM","2020-10-23"," 3:10:00 PM","","","","","","","22.56","-1132.12"
"74.1","2020-10-23"," 9:36:00 AM","2020-10-23"," 9:40:00 AM","PE","23600","Buy","225","116.66","110.19","","-1454.27"
"74.2","2020-10-23"," 9:47:00 AM","2020-10-23"," 9:52:00 AM","PE","23500","Buy","225","104.65","103.20","","-327.13"
"74.3","2020-10-23"," 10:36:00 AM","2020-10-23"," 10:41:00 AM","PE","23500","Buy","225","112.86","115.74","","649.28"
"75","2020-10-26"," 9:30:00 AM","2020-10-26"," 3:10:00 PM","","","","","","","22.81","5621.97"
"75.1","2020-10-26"," 9:36:00 AM","2020-10-26"," 9:39:00 AM","CE","25300","Buy","225","112.46","107.35","","-1149.73"
"75.2","2020-10-26"," 11:40:00 AM","2020-10-26"," 11:41:00 AM","PE","23500","Buy","225","116.96","126.49","","2143.86"
"75.3","2020-10-26"," 12:10:00 PM","2020-10-26"," 12:12:00 PM","PE","23400","Buy","225","108.55","124.29","","3540.05"
"75.4","2020-10-26"," 12:40:00 PM","2020-10-26"," 12:42:00 PM","PE","23300","Buy","225","113.01","117.84","","1087.78"
"76","2020-10-27"," 9:30:00 AM","2020-10-27"," 3:10:00 PM","","","","","","","23.07","10263.07"
"76.1","2020-10-27"," 9:40:00 AM","2020-10-27"," 9:42:00 AM","CE","24700","Buy","225","102.95","115.59","","2844.16"
"76.2","2020-10-27"," 9:44:00 AM","2020-10-27"," 9:46:00 AM","CE","24800","Buy","225","105.95","147.38","","9320.25"
"76.3","2020-10-27"," 10:49:00 AM","2020-10-27"," 10:51:00 AM","CE","25000","Buy","225","104.65","96.20","","-1901.35"
"77","2020-10-28"," 9:30:00 AM","2020-10-28"," 3:10:00 PM","","","","","","","22.39","1219.29"
"77.1","2020-10-28"," 9:36:00 AM","2020-10-28"," 9:42:00 AM","PE","24200","Buy","225","111.01","110.99","","-2.48"
"77.2","2020-10-28"," 9:44:00 AM","2020-10-28"," 9:46:00 AM","PE","24100","Buy","225","104.55","103.10","","-327.11"
"77.3","2020-10-28"," 9:56:00 AM","2020-10-28"," 10:00:00 AM","PE","24100","Buy","225","112.66","119.54","","1548.88"
"78","2020-10-29"," 9:30:00 AM","2020-10-29"," 3:10:00 PM","","","","","","","23.66","9981.80"
"78.1","2020-10-29"," 9:38:00 AM","2020-10-29"," 9:43:00 AM","CE","24200","Buy","225","126.06","144.83","","4222.02"
"78.2","2020-10-29"," 9:31:00 AM","2020-10-29"," 9:32:00 AM","PE","23800","Buy","225","111.16","102.15","","-2026.50"
"78.3","2020-10-29"," 9:48:00 AM","2020-10-29"," 9:50:00 AM","CE","24300","Buy","225","104.25","111.79","","1696.94"
"78.4","2020-10-29"," 12:01:00 PM","2020-10-29"," 12:02:00 PM","CE","24300","Buy","225","122.76","149.83","","6089.33"
"79","2020-10-30"," 9:30:00 AM","2020-10-30"," 3:10:00 PM","","","","","","","23.91","4515.77"
"79.1","2020-10-30"," 11:16:00 AM","2020-10-30"," 11:17:00 AM","PE","22400","Buy","225","106.15","97.55","","-1935.42"
"79.2","2020-10-30"," 11:27:00 AM","2020-10-30"," 11:31:00 AM","PE","22400","Buy","225","103.65","108.25","","1033.66"
"79.3","2020-10-30"," 11:40:00 AM","2020-10-30"," 11:46:00 AM","PE","22300","Buy","225","110.05","134.13","","5417.53"
"80","2020-11-02"," 9:30:00 AM","2020-11-02"," 3:10:00 PM","","","","","","","25.66","5755.74"
"80.1","2020-11-02"," 10:06:00 AM","2020-11-02"," 10:21:00 AM","CE","25200","Buy","225","115.16","125.39","","2301.69"
"80.2","2020-11-02"," 9:57:00 AM","2020-11-02"," 10:04:00 AM","PE","22900","Buy","225","103.75","96.35","","-1665.01"
"80.3","2020-11-02"," 10:36:00 AM","2020-11-02"," 10:42:00 AM","CE","25300","Buy","225","117.91","129.34","","2570.93"
"80.4","2020-11-02"," 11:16:00 AM","2020-11-02"," 11:21:00 AM","CE","25400","Buy","225","119.31","130.63","","2548.13"
"81","2020-11-03"," 9:30:00 AM","2020-11-03"," 3:10:00 PM","","","","","","","24.88","-2737.63"
"81.1","2020-11-03"," 9:32:00 AM","2020-11-03"," 9:34:00 AM","CE","26600","Buy","225","102.40","98.10","","-967.56"
"81.2","2020-11-03"," 9:47:00 AM","2020-11-03"," 9:51:00 AM","PE","24000","Buy","225","111.86","111.79","","-13.91"
"81.3","2020-11-03"," 9:55:00 AM","2020-11-03"," 10:00:00 AM","PE","23900","Buy","225","109.05","101.25","","-1756.16"
"82","2020-11-04"," 9:30:00 AM","2020-11-04"," 3:10:00 PM","","","","","","","23.06","898.22"
"82.1","2020-11-04"," 9:33:00 AM","2020-11-04"," 9:39:00 AM","CE","26200","Buy","225","118.81","118.19","","-139.16"
"82.2","2020-11-04"," 1:16:00 PM","2020-11-04"," 1:17:00 PM","PE","24400","Buy","225","108.20","99.45","","-1969.61"
"82.3","2020-11-04"," 9:42:00 AM","2020-11-04"," 9:45:00 AM","CE","26300","Buy","225","113.16","132.98","","4461.06"
"82.4","2020-11-04"," 9:46:00 AM","2020-11-04"," 9:47:00 AM","CE","26500","Buy","225","101.30","93.10","","-1844.37"
"82.5","2020-11-04"," 1:19:00 PM","2020-11-04"," 1:20:00 PM","PE","24400","Buy","225","114.46","116.19","","390.30"
"83","2020-11-05"," 9:30:00 AM","2020-11-05"," 1:14:00 PM","","","","","","","21.66","-4020.59"
"83.1","2020-11-05"," 9:36:00 AM","2020-11-05"," 9:39:00 AM","CE","26200","Buy","225","125.76","126.59","","185.36"
"83.2","2020-11-05"," 9:31:00 AM","2020-11-05"," 9:32:00 AM","PE","25900","Buy","225","92.10","84.66","","-1673.63"
"83.3","2020-11-05"," 10:35:00 AM","2020-11-05"," 10:37:00 AM","PE","25900","Buy","225","92.45","91.95","","-110.75"
"83.4","2020-11-05"," 1:00:00 PM","2020-11-05"," 1:01:00 PM","CE","26300","Buy","225","101.05","92.85","","-1844.31"
"83.5","2020-11-05"," 10:41:00 AM","2020-11-05"," 10:44:00 AM","PE","26000","Buy","225","126.66","131.38","","1062.22"
"83.6","2020-11-05"," 1:12:00 PM","2020-11-05"," 1:14:00 PM","CE","26300","Buy","225","90.20","82.91","","-1639.47"
"84","2020-11-06"," 9:30:00 AM","2020-11-06"," 3:10:00 PM","","","","","","","20.26","7094.77"
"84.1","2020-11-06"," 9:45:00 AM","2020-11-06"," 9:48:00 AM","CE","27100","Buy","225","120.26","120.54","","62.91"
"84.2","2020-11-06"," 10:05:00 AM","2020-11-06"," 10:08:00 AM","CE","27200","Buy","225","112.86","134.73","","4922.15"
"84.3","2020-11-06"," 12:13:00 PM","2020-11-06"," 12:30:00 PM","CE","27300","Buy","225","118.81","128.19","","2109.71"
"85","2020-11-09"," 9:30:00 AM","2020-11-09"," 3:10:00 PM","","","","","","","20.54","-1695.64"
"85.1","2020-11-09"," 9:37:00 AM","2020-11-09"," 9:42:00 AM","PE","26300","Buy","225","116.36","106.95","","-2117.62"
